0,1,2
0.7268413374163407,1.0659912147842143,1
0.26386879180861295,0.9299495603771278,0
0.3556480934653362,1.0029799040433558,0
0.20790903132408978,0.9240225431582498,0
1.004666084349544,0.07839488679075483,2
0.6421496696561868,0.8729540062182455,1
1.0011320737437213,0.6772820211994135,3
0.24865284200852056,0.9950348862431163,0
0.29256658582588385,0.9154304477064955,0
0.2666430874307855,0.936346932924334,0
0.294334632831156,0.9138613662527146,0
0.8567818833959953,0.37483701755634097,1
0.11720525684890945,0.07382179824347465,0
0.3095442762413254,0.883684006163718,0
0.616631104962979,0.8997115366497458,1
0.5358714702101479,0.8014537714389636,1
0.3156252532737149,1.0907265880681707,0
0.9860799049027476,0.3388616207589923,1
0.0760415504912891,0.5757417271650891,3
0.34855602603689056,0.13568002245985442,0
0.07815044861156281,0.6760007300955109,3
0.7762668457622927,0.8379519550652619,1
0.20716987530381997,0.8921263008588632,0
0.3001242439164739,0.26721947921703837,0
-0.05139703484388271,0.25992298182951584,4
0.219705717025377,0.10715938779296327,0
0.14051609661241127,0.8568978926117363,0
0.271768737134877,0.7837547369099055,0
0.2679224086120163,0.4748739905229477,3
0.9008887343893972,0.34309753482073596,1
0.3612516031364533,0.6172466423559217,3
0.6606320452203429,-0.04811511318222006,2
0.5723380401791502,0.7898191976320644,1
0.06610013836899425,0.371223547515324,4
0.1301897187340093,0.9602673237540273,0
0.5910694997843088,0.8318672466751152,1
0.2183912823455645,0.5207328810540259,3
0.8929163253524556,0.30352135107191736,1
0.34745368317006375,0.5944681053401445,3
0.6795500899948138,0.8962694650752977,1
1.040785492463968,0.04929759036174821,2
0.23981993884112432,0.21753883942831442,0
0.27241714557278845,0.9430824173205244,0
0.28556924060585287,0.10370977684257739,0
0.4667099959818207,0.9706826797065161,0
0.26723447595631133,0.9049597768837536,0
0.3383692328503298,1.0253809204040158,0
0.37772012715055076,0.9786319230834422,0
0.8790697206077447,0.35653429647112667,1
0.27828224972813814,0.9797569897200141,0
0.20352058973989995,0.1576745677925403,0
0.1981133851322568,0.8103416036425917,0
0.22825512868975506,0.06116243886411407,0
0.6103183082015828,0.5713546756988704,4
0.6151659858227342,0.9207147624336377,1
0.8596536136444224,0.3618883374609545,1
0.1889800109878809,0.9759198253784372,0
0.9251275211442447,0.1648406647356542,2
0.26726645023355106,0.11426894708453418,0
0.23590177629810583,0.8925030121888414,0
0.5780249514861565,0.5312700938320514,4
0.6820539720705444,0.8840687073998575,1
0.7925755831613197,0.39812336620621563,1
0.9293759198152615,0.3840059228990214,1
0.9150441309825152,0.7541645043633737,3
0.6113911075924724,0.02513671317356773,2
0.25475479568702786,0.12427699509561044,0
0.14144687047421134,0.11483782832483364,0
0.18787091884117002,0.9112144589504363,0
0.19376745614053958,1.0205126938938731,0
0.1977148868028999,0.1455168952976939,0
0.027135766196257412,0.38169881963435986,4
0.2712928021638507,0.5915758299908009,3
0.2932824839478033,0.8690932205625512,0
0.8840677173978665,1.0856709424968245,1
0.2772933994987087,0.9337129952584216,0
0.6602179534048298,0.727197919578412,4
0.044650761643099,0.9300265214735383,0
0.24119771086835248,0.13507654765485333,0
0.2994164875684706,0.8578012858073776,0
0.7328483509728204,0.9133164637486918,1
0.262631181820852,0.9417189221368415,0
0.816175700168541,0.3487944952820092,1
0.3765986362296635,0.5761122992723301,3
0.2543048724319908,0.06411265902210833,0
0.2347954813707833,0.14179266726808282,0
0.04032433552268298,0.3712555656209944,4
0.6614527487357675,0.9063174530496024,1
0.29017965364446774,0.94986618847183,0
0.28443611622020204,0.06727172621983545,0
0.24779957974627148,0.13989189423651716,0
0.9899283409223846,0.3188455486464936,1
0.7521622747573208,0.08205946288992066,2
0.17073644587815684,0.17606270750444547,0
0.20927764973403915,0.8613776300753806,0
0.14942184617606574,1.0054306920168745,0
0.5808266715064364,0.5447841697709964,4
0.8918864518179007,0.41246965053804824,1
0.04911078259102229,0.37868053459314227,4
0.2174764736430581,0.5882217593732825,3
0.2617003651351334,0.158929851633839,0
1.0581071164978118,0.055775406855424745,2
