0,1,2
0.7364712141640124,0.6766994874229113,3
0.02274811515120201,0.20900954112420211,0
0.4830263303446918,0.7299235835097888,1
0.1413474209239418,0.6987552320082528,1
0.7891884945074221,0.6179647763913978,3
0.8667727455281198,0.5315606451632132,3
0.34677990290754546,0.351913082267181,4
0.024133642621134377,0.20900611272876224,0
0.02104175582581358,0.4448160419924423,2
0.022572818290635066,0.22201302465802975,0
0.34435287488789756,0.9813387983495501,1
0.5962613118865262,0.013740787796202913,2
0.018681011865808617,0.23795983955168754,0
0.023668461750458114,0.21327726244703904,0
0.9649908334662657,0.39413829045367976,3
0.3665831319935554,0.08076888444550745,2
0.135857281888645,0.8694487348545863,1
0.2729075043094187,0.2062780233096344,2
0.13319380369373834,0.4404659235479653,4
0.019157701664248905,0.22476453323170364,0
0.8541100376416484,0.009885758381803944,4
0.6742084468411759,0.48676335628563216,3
0.558328897547899,0.5432312116144009,1
0.02249565950241339,0.24026458046473165,0
0.07115614885057175,0.43283763292255006,4
0.2745227775054214,0.9494055122431604,1
0.02125653729174004,0.21360888458179184,0
0.018453970347103943,0.21292504908291277,0
0.951104018974261,0.693962700159681,4
0.0804789226399012,0.2378603538998738,3
0.7572045363467588,0.0423488595042546,4
0.8011161390894721,0.5687171327369803,3
0.25497419693961043,0.11786043842822724,2
0.04414341689930956,0.43462833617725416,4
0.13713414450669326,0.6181087005922041,1
0.6131578773946625,0.0411992984038233,2
0.9254546234647566,0.6878846268339152,4
0.8396708737786407,0.7400269224440329,3
0.37784154204664744,0.43410380475097865,4
0.21080375359233805,0.058117701897819396,2
0.0968389440823556,0.2309081516570316,3
0.018931270367805952,0.22828058914643523,0
0.34815564734666715,0.5765232253859954,1
0.13060043991487857,0.797825129346113,1
0.023520892840963592,0.24057747148062858,0
0.22523311532707202,0.6714524686042563,1
0.020394836461877675,0.2077324862058022,0
0.5085978765037077,0.8763867622644909,1
0.7270543079923876,0.9385719100207307,3
0.5435681376689058,0.9427115137055423,1
0.5789198578284702,0.9075396433130205,1
0.18724164805862265,0.605722969516664,1
0.35528059561677683,0.6638521795331616,1
0.8797292620145849,0.2019879791606768,4
0.4913256905503006,0.42254987905924024,3
0.8221995729905802,0.6737362719937471,3
0.021955908788117928,0.21463589419074125,0
0.7480443640346119,0.7996779675753611,3
0.01922488629864172,0.24066267417361975,0
0.12052650216060756,0.6304161074782871,1
0.8944717188920145,0.48633992236627366,4
0.858554503105212,0.8333481187444113,3
0.15972693456024978,0.14979911644555588,2
0.07309064819409716,0.022769447361617123,3
0.9795689287348875,0.13341369883669285,4
0.9313822435716766,0.26264024243132533,3
0.6266101422956664,0.6796044043162505,1
0.023598317870665908,0.22161790152847127,0
0.6042722628487196,0.6504269902700185,1
0.07570776876123875,0.5719769597217425,1
0.03394982428881066,0.6685285287013725,1
0.01654195795308222,0.6288485225272576,4
0.9031110512441889,0.4684503220810071,4
0.573177549372293,0.592565919405696,1
0.8474321987764573,0.4266177601254846,3
0.1878203692435022,0.6234383960541179,1
0.9428478298108028,0.5875152928124766,4
0.14879682159128338,0.33596034030534827,2
0.6343319789628408,0.9279205511755528,1
0.386414138691637,0.5283999426220801,1
0.5228975093876774,0.31376381690449195,2
0.237316521031944,0.8035884422810572,1
0.7198319072028788,0.2793484322504223,2
0.9738036695265888,0.2459845451500019,4
0.5167857537675481,0.6321685336028143,1
0.5576683884002622,0.54180653053178,1
0.9554327927367439,0.9701351918520951,4
0.9381622744752083,0.347894565069244,2
0.024495107525141724,0.22116930434430582,0
0.02278525965552447,0.22557474866250216,0
0.024137834347738196,0.23364443362333054,0
0.7670033684836934,0.8494553311536798,3
0.693614864415644,0.6299148998493701,3
0.35235912180120743,0.11852780379693773,2
0.024828866379390635,0.22924389709874582,0
0.35646602810785144,0.7117972599203928,1
0.872164130095306,0.24434807910294332,4
0.5375099887853122,0.26885469042415755,2
0.31266295174487324,0.4332169680788609,4
0.011665646785787964,0.5330688271369887,4
0.01907923550709345,0.23112621822331791,0
0.1778044251844385,0.41370524289434296,3
0.5899731052825821,0.37817083444494226,3
0.4235450283091793,0.11939187571251397,2
0.40297023539867416,0.9871770015413424,1
0.8167168349545055,0.9714194044093899,3
0.019734220959854665,0.2311823199112777,0
0.24497741883880209,0.305437020173454,2
0.7426425679291132,0.2935888724585295,2
0.9670758106591163,0.777115296225637,4
0.6536377278662218,0.04056635934786401,4
0.5854833170242325,0.9135811661289263,1
0.4899096824632453,0.11047572728190269,2
0.019144725196139523,0.2310608450199807,0
0.5276145473078173,0.35303656258419713,4
0.6697393316194229,0.10695403982506835,4
0.47552022368731384,0.8101090010792761,1
0.8867207736187335,0.6070171756327825,3
0.7529193705727674,0.7994010251044854,3
0.018690956287000127,0.21902987328440182,0
0.7668284650360535,0.9702112166904715,3
0.6149370658583478,0.003552662167749965,2
0.5182193344592395,0.37775463241835905,3
0.014874925882436663,0.2520794808056185,2
0.01980458006695618,0.2368788955062412,0
0.3227292734036159,0.6164419853705466,1
0.023570205485578866,0.2194941599115363,0
0.9968921395535961,0.9516259597570685,4
0.9303501707742188,0.3615884746472383,4
0.9455245477412061,0.12355058607335145,4
0.40736102896834436,0.772096609680912,1
0.023770653631073224,0.20346608283311207,0
0.8141685784813337,0.0658911498298329,4
0.5261244579870171,0.4362663234455657,4
0.022853373172912694,0.2355518188356438,0
0.6317494408114653,0.3359857395418767,2
0.02044492679358967,0.2251200426946378,0
0.549249282863447,0.4110502796826394,3
0.12080893592308739,0.12918618678255012,3
0.024842383734758666,0.2133896451151911,0
0.43187817010632157,0.30939657868039483,2
0.6018500735435496,0.14332322199991254,2
0.6131414463518718,0.900438908219599,1
0.9445383123147921,0.9727501392414534,4
0.4464509576880803,0.07799896487939562,2
0.5535409132484506,0.5600771658754626,1
0.257917652948204,0.015483958149765886,2
0.42705879351592624,0.3767707935747725,3
0.47326085794342343,0.5265081929812223,1
0.6368615380189533,0.699734069518558,1
0.6375210113938364,0.44085251502213774,4
0.7280831831488686,0.5278813990979777,3
0.5559271735637064,0.30471963962649884,2
0.4149794244096727,0.2884262359962697,2
0.02153903295451265,0.2146417987890108,0
0.4040723690492509,0.7736843840842889,1
0.17128841979463494,0.5187433735093303,1
0.4491641580770035,0.19482414529870162,2
0.3800193312835487,0.7595615181331522,1
0.12713349395050366,0.6315364678949819,1
0.023902559536173373,0.21092689837725453,0
0.8464356086555053,0.2540384948129423,3
0.25723804477147194,0.7348323910959053,1
0.9267373314604799,0.9953666511048858,4
0.028231039471878883,0.4431367527259814,4
0.020914217062547147,0.22174560709048896,0
0.5154519818284146,0.856389328058835,1
0.5822696050468359,0.3648163622241438,3
0.19532414235132856,0.6539802887451572,1
0.02305711785078146,0.22741731218683858,0
0.19163711298945074,0.43505657409327936,4
0.14808964768252153,0.20939724820279182,2
0.5655174827227553,0.30156046285576776,2
0.3184351069268565,0.4067148368422271,3
0.8421729415047151,0.0076995121256335786,4
0.02037051870498463,0.2255272617570796,0
0.02410044684399182,0.2080551512832325,0
0.26701607399847593,0.006811656947335654,2
0.22763886581930026,0.08922879879559265,2
0.172069307119063,0.013354866909091379,2
0.48159585171524766,0.41357891664397783,3
0.07779697960650367,0.033871050675745584,3
0.007355269339880732,0.1824920242699929,4
0.02364956650338379,0.21829823946241944,0
0.5829365859133047,0.24738640806441103,2
0.4265576875568058,0.5510471906343825,1
0.6481781946117774,0.34884319639113204,4
0.13124838240430292,0.9225065984460937,1
0.024217573314104124,0.22619135409331137,0
0.46040988443951547,0.07288406590779573,2
0.3945074401689431,0.24038597265338302,2
0.4790110820779464,0.6836678855988825,1
0.35293955828644175,0.9929261575884677,1
0.9677855158737627,0.07703625419750004,4
0.5136450326775205,0.21557196042468096,2
0.8490865845850443,0.12409717663130015,4
0.43152981499096776,0.03954648221236967,2
0.02314581465473342,0.23585960557027974,0
0.09220194805874227,0.3403921191531829,4
0.8887688823585325,0.3462865883980548,4
0.6615267153643261,0.4417088569860562,4
0.8067338532111681,0.08782775244840202,4
0.9509944992513629,0.2392335883971045,4
0.023104213726017675,0.2320870459071207,0
0.11768772567967367,0.3310620117180967,2
0.22156726827394968,0.46092974613772575,1
0.5432556164708225,0.09574641316021337,2
0.020515581742651,0.2330254338668002,0
0.2035105933769854,0.5863296981998409,1
0.2152006556986208,0.3460314100597105,4
0.4206209228657315,0.5352146331700398,1
0.7178096877120135,0.7466900304909101,3
0.47085762630957606,0.17182417688134421,2
0.4591486517161144,0.22501965583131533,2
0.48866488126732066,0.44082228318115146,4
0.7138695034763529,0.032403726491473384,4
0.4966189680763322,0.10008755909913158,2
0.9901894368388757,0.31651950999620393,3
0.019546282288930517,0.20523956904050378,0
